venue_id,lat,lng
1008,40.718089,-73.994621
1009,34.06361007,-118.4666061
1010,36.114691,-115.1390939
1011,43.6539539,-79.3931127
1012,40.804419,-73.966055
1013,43.074588,-89.392491
1014,43.6471262,-79.4048817
1015,38.0473528,-84.4980763
1016,43.6646034,-79.3243629
1017,45.513904,-73.5580938
1018,25.7015718,-80.3500293
1019,45.031012,-93.342615
1020,45.0305099,-93.3428001
1021,44.9709,-93.3632
1022,41.712569,-72.582186
1023,40.019219,-76.747282
1024,35.120561,-77.113251
1025,33.08985167,-96.68316364
1026,34.6936384,-76.69761658
1027,41.652011,-83.537537
1028,38.106241,-122.209766
1029,39.950349,-76.722357
1030,32.43325869,-99.75791931
1031,32.449666,-99.765225
1032,39.0709951,-84.3055732
1033,39.4078437,-76.9477631
1034,47.575351,-122.001205
1035,27.2794835,-82.5392125
1036,37.7900917,-122.4340545
1037,37.384604,-79.167753
1038,40.741,-73.9917
1039,42.3598,-71.0706
1040,44.917849,-93.189888
1041,25.6988465,-80.4449422
1042,40.719107,-73.985669
1043,45.47683425,-73.59277725
1044,40.72103,-73.9832349
1045,40.0711376,-74.1215733
1046,45.5625326,-73.6166883
1047,35.319955,-80.668229
1048,44.856645,-93.331347
1049,32.7631808,-117.2241946
1050,34.019366,-118.497519
1051,38.080717,-89.41047
1052,41.6283898,-87.9634443
1053,41.5118863,-87.9793652
1054,41.55167531,-88.00574541
1055,38.842432,-97.631995
1056,33.776579,-84.29971039
1057,29.9751946,-90.1013661
1058,44.5123899,-84.745744
1059,37.848474,-122.032305
1060,37.813221,-121.996523
1061,25.727912,-80.241048
1062,33.7525,-84.39
1063,41.39926,-82.10547
1064,35.815587,-78.660559
1065,35.91069,-79.070052
1066,38.846074,-97.612908
1067,41.3462037,-82.0669607
1068,38.8024132,-97.6126192
1069,38.6399695,-90.423557
1070,38.869783,-77.2478919
1071,34.146274,-118.118542
1072,42.34963222,-71.06193066
1073,38.0516718,-122.1572101
1074,40.6789013,-73.4479385
1075,34.018989,-84.359332
1076,33.785037,-118.002657
1077,49.226218,-122.992742
1078,41.8777848,-87.6561773
1079,35.891611,-84.549967
1080,39.76546,-86.162322
1081,41.5311028,-72.0482698
1082,40.83509,-74.172407
1083,33.9239851,-84.341716
1084,39.803178,-86.072748
1085,40.73573231,-74.0024364
1086,39.501541,-119.822306
1087,41.713104,-72.604933
1088,35.339602,-119.051574
1089,35.368752,-119.019184
1090,34.0639,-84.2527
1091,40.458466,-74.297522
1092,32.753622,-97.335826
1093,40.780229,-73.952594
1094,37.700899,-122.481528
1095,40.7316717,-74.0094471
1096,45.607552,-94.179772
1097,39.5282619,-119.8109533
1098,32.810255,-96.850774
1099,39.809524,-86.019339
1100,39.8110922,-86.0563307
1101,40.6291,-74.3004
1102,37.5704004,-77.4936745
1103,42.0205582,-88.3716576
1104,40.707457,-73.672986
1105,39.255095,-84.3433597
1106,44.151695,-87.568332
1107,33.879395,-84.469833
1108,32.5415129,-94.7462616
1109,39.164932,-86.49573
1110,41.3038085,-73.7121112
1111,40.7114348,-74.03800249
1112,40.740813,-73.993101
1113,41.882007,-87.627811
1114,34.868487,-118.265209
1115,33.5087,-117.14388
1116,40.8964465,-78.2205688
1117,39.052206,-77.161832
1118,38.961307,-77.097866
1119,43.516866,-96.7711683
1120,30.32391543,-81.63734436
1121,33.537446,-117.778858
1122,33.787404,-118.149103
1123,40.87041384,-75.24701357
1124,43.8411715,-79.304243
1125,29.0863267,-110.9717417
1126,43.6526668,-79.3779754
1127,38.96448094,-76.7882967
1128,34.236426,-118.535253
1129,34.41041489,-118.4993827
1130,33.82575621,-117.8363729
1131,43.614539,-116.204206
1132,25.703682,-80.288608
1133,40.1025896,-83.0913288
1134,34.187655,-118.620605
1135,36.151502,-80.27847
1136,39.813676,-85.9942049
1137,45.4981026,-73.626303
1138,32.6491672,-85.3802956
1139,39.1700602,-96.5962161
1140,30.425231,-87.185725
1141,36.1184262,-80.3173791
1142,41.991238,-91.647698
1143,49.1888251,-122.8043422
1144,49.225904,-122.996603
1145,39.4928769,-119.7889975
1146,43.668868,-70.244461
1147,47.70251287,-122.3242557
1148,38.11332121,-122.537899
1149,32.79586076,-79.88476753
1150,31.52353319,-97.13365017
1151,36.65250397,-93.2889328
1152,41.7054615,-87.7451212
1153,40.071356,-75.307653
1154,45.455038,-122.719633
1155,32.895662,-97.293777
1156,40.7861901,-77.85663
1157,42.3456681,-83.135039
1158,39.9611755,-82.9987942
1159,41.8802038,-87.6277109
1160,40.91596108,-73.12122345
1161,37.7614,-122.422
1162,40.9113015,-73.1235274
1163,40.727685,-73.139349
1164,43.8044802,-79.3011756
1165,32.829089,-97.09999
1166,43.8057919,-79.2959769
1167,44.9018,-93.0811
1168,40.4285856,-86.9191664
1169,37.240659,-121.8181828
1170,35.1611937,-78.9720843
1171,47.558804,-122.363877
1172,28.5977521,-81.1656066
1173,40.722646,-74.003938
1174,44.070983,-121.301734
1175,34.108462,-117.662754
1176,43.150035,-76.340044
1177,36.28927612,-119.1361465
1178,43.615781,-116.202623
1179,43.14989,-76.339583
1180,43.14989,-76.339583
1181,34.226235,-83.868613
1182,39.9572391,-75.1995344
1183,39.4939986,-119.7975233
1184,33.6529856,-79.0306032
1185,33.6933002,-78.8843044
1186,42.418039,-87.927462
1187,40.7449527,-73.8874137
1188,45.502999,-73.570303
1189,32.945312,-79.9424942
1190,32.710286,-96.950934
1191,37.969269,-121.299334
1192,32.61849976,-83.64640045
1193,49.1489264,-122.843414
1194,37.3628595,-122.0264748
1195,49.227427,-122.997513
1196,31.517665,-97.184823
1197,43.412493,-84.036852
1198,31.5081501,-97.1320087
1199,33.014651,-97.071485
1200,42.01596633,-91.63367987
1201,28.54189,-81.547423
1202,41.60933799,-84.55494404
1203,42.02137049,-88.38372231
1204,37.96507595,-122.3435676
1205,43.55271599,-79.71426487
1206,42.322663,-71.355318
1207,40.148336,-83.115701
1208,34.04796585,-84.29470539
1209,44.9474526,-93.3341882
1210,41.32851872,-73.80615234
1211,40.0874013,-83.0182002
1212,37.543726,-77.442235
1213,37.5479791,-77.4383603
1214,37.899579,-122.060631
1215,31.514772,-97.109931
1216,40.171089,-75.045118
1217,37.5417751,-77.4423468
1218,39.161716,-84.456468
1219,42.185964,-87.8029392
1220,32.8793002,-97.0999201
1221,31.534663,-97.128001
1222,38.8417508,-77.07535207
1223,40.6264037,-75.4193135
1224,27.967192,-82.731746
1225,40.791548,-74.043766
1226,31.522857,-97.17592
1227,34.0848342,-117.9586847
1228,36.004986,-120.127022
1229,37.645835,-122.490884
1230,43.66864768,-89.78722572
1231,42.2813852,-71.0354827
1232,30.03569959,-95.5339551
1233,39.8781894,-75.1148292
1234,42.6461466,-89.2324025
1235,40.732567,-73.6840069
1236,37.9667699,-122.000958
1237,32.7443623,-117.1470502
1238,40.774265,-73.9516079
1239,30.530618,-87.225012
1240,35.734088,-79.438383
1241,33.896745,-117.491027
1242,31.534921,-97.155274
1243,35.82952225,-78.90890479
1244,39.710951,-75.056329
1245,45.4439425,-73.4366587
1246,33.641697,-79.029506
1247,32.8308557,-117.2058172
1248,41.0639235,-73.5405709
1249,37.777225,-122.422356
1250,34.0920477,-117.8900311
1251,25.68007374,-80.31921566
1252,43.136817,-89.3003482
1253,39.30903273,-84.31860924
1254,44.0272483,-88.5451005
1255,38.7816032,-84.8941269
1256,32.805061,-96.822486
1257,43.789767,-90.148476
1258,37.7608342,-122.4361807
1259,41.7058,-88.3047
1260,33.689997,-116.38538
1261,29.386111,-100.905954
1262,32.837079,-96.750447
1263,43.669468,-79.3027196
1264,32.805061,-96.822486
1265,41.2699,-70.0969
1266,43.5524965,-96.7512437
1267,34.6542389,-120.458944
1268,30.53321584,-87.31215835
1269,25.677903,-80.319395
1270,32.853857,-117.183027
1271,32.7795644,-96.8042861
1272,41.025709,-74.2495579
1273,32.7489287,-96.8269343
1274,44.0765249,-123.161854
1275,40.6732503,-78.2371784
1276,40.8138278,-81.9294477
1277,40.524197,-111.887663
1278,33.824259,-117.86476
1279,36.392323,-86.902868
1280,34.0415975,-118.255052
1281,45.33211636,-75.72300911
1282,40.75341,-73.977189
1283,43.5174796,-79.6767947
1284,32.8312957,-117.2165653
1285,32.866003,-83.692584
1286,40.7770946,-74.0450222
1287,38.15121,-85.5706
1288,33.83748466,-84.32723522
1289,32.9648392,-96.8239186
1290,33.4574407,-90.664067
1291,34.9577362,-90.1490772
1292,29.4361192,-98.494119
1293,34.110342,-118.190998
1294,37.306631,-121.863114
1295,35.365827,-120.85344
1296,28.05243,-82.504024
1297,36.84071719,-76.11328125
1298,42.3426867,-71.0848375
1299,34.363085,-89.024441
1300,34.9042583,-90.1654369
1301,39.199909,-106.858925
1302,42.4943087,-71.1857466
1303,29.6983734,-95.418356
1304,40.7307195,-84.0631565
1305,43.07110247,-76.21459853
1306,43.6977,-79.3964
1307,47.043591,-122.832138
1308,35.075032,-106.6533972
1309,41.608325,-87.530561
1310,38.019144,-121.320508
1311,41.885087,-87.6600689
1312,33.74600287,-118.0113173
1313,37.76549038,-122.4318981
1314,32.76294,-117.168295
1315,31.5249699,-97.1653163
1316,29.881352,-97.940782
1317,33.12867,-96.796002
1318,29.685562,-95.474274
1319,25.7852089,-80.190083
1320,41.805945,-71.419656
1321,38.87509373,-77.01550394
1322,33.8605779,-118.100449
1323,43.2370435,-86.2481146
1324,33.658107,-117.972665
1325,33.87832563,-117.5913048
1326,29.5102661,-98.3841272
1327,40.57970462,-111.8727493
1328,40.68730164,-111.847702
1329,30.534946,-87.381038
1330,40.8081316,-73.517799
1331,40.583371,-111.882168
1332,34.263361,-77.91361
1333,40.5828616,-111.881761
1334,35.7234734,-79.4622431
1335,33.831244,-117.844402
1336,39.709479,-105.075445
1337,36.149075,-115.309026
1338,38.971436,-95.3068476
1339,38.962557,-95.239859
1340,27.724409,-82.649136
1341,45.5398995,-73.6093788
1342,32.762851,-97.1682
1343,32.9114503,-80.1031485
1344,42.984304,-78.868125
1345,43.64554,-79.3807862
1346,43.673741,-79.2822621
1347,49.18666837,-122.9555941
1348,39.746038,-75.549622
1349,35.207945,-89.792497
1350,42.2641,-71.8197
1351,40.841379,-73.943396
1352,43.8668594,-78.901056
1353,40.759694,-84.14723
1354,27.94334615,-82.50882626
1355,44.8252871,-93.3468373
1356,41.924719,-87.648329
1357,34.2583213,-118.7074093
1358,40.9718069,-74.1622433
1359,35.39765175,-82.50695407
1360,35.859424,-86.444698
1361,35.7497279,-86.9315063
1362,49.3106477,-123.0807823
1363,42.25562571,-85.64554632
1364,41.6589267,-70.2731325
1365,32.875136,-117.215881
1366,32.8328754,-117.1493403
1367,32.8272157,-117.1598051
1368,30.26571,-97.746245
1369,47.547839,-122.0412537
1370,47.8309,-122.273
1371,47.6237893,-122.312598
1372,32.722062,-117.167929
1373,33.763691,-117.836391
1374,27.865622,-82.731645
1375,37.878393,-122.268772
1376,41.2649418,-95.9423989
1377,41.66165527,-70.20114005
1378,42.723451,-84.41579
1379,34.2158917,-119.0603459
1380,33.638344,-117.9382044
1381,42.3673,-72.4796
1382,32.697375,-117.040831
1383,34.1067415,-117.3693381
1384,33.6559195,-117.7061828
1385,38.9808794,-77.406278
1386,34.085198,-118.284293
1387,44.22631987,-76.49119377
1388,26.255622,-80.101703
1389,47.64367764,-122.1332073
1390,42.0762424,-88.0201673
1391,41.8081875,-87.9063098
1392,34.1824009,-118.3233923
1393,35.2585023,-81.1116474
1394,36.223617,-115.169383
1395,37.423363,-121.919879
1396,38.5449065,-121.7405167
1397,36.2178191,-115.1259008
1398,40.78908,-74.0133309
1399,40.066784,-75.146077
1400,36.1634038,-84.0863993
1401,45.5009351,-73.5593454
1402,37.5304843,-120.8397892
1403,39.9462345,-75.2385117
1404,30.047161,-99.140172
1405,39.929539,-75.154181
1406,42.2739393,-83.7490339
1407,35.436355,-119.073514
1408,33.67274709,-117.9697323
1409,35.058131,-119.400073
1410,35.14468724,-119.4655252
1411,34.097851,-118.325321
1412,35.14089722,-119.4589806
1413,29.54512381,-98.31548309
1414,33.764708,-118.041939
1415,38.964297,-104.795945
1416,34.0615608,-118.4453392
1417,39.3478635,-82.9766663
1418,43.507927,-70.408048
1419,41.674432,-70.310182
1420,42.3607179,-71.3350312
1421,42.29846857,-71.39431
1422,47.975513,-122.197854
1423,40.7116953,-73.9424618
1424,30.439231,-87.281931
1425,35.100148,-106.680738
1426,42.28470678,-83.72925282
1427,40.58146469,-111.8727064
1428,40.58218174,-111.8913317
1429,40.5769645,-111.8721938
1430,40.522777,-111.487604
1431,40.6081742,-111.8722089
1432,40.58146469,-111.8727064
1433,33.8295699,-117.840878
1434,40.524197,-111.887663
1435,40.58120394,-111.8864393
1436,29.403348,-100.908786
1437,26.673775,-80.116801
1438,40.6095618,-111.8574184
1439,35.73285,-79.462794
1440,34.678479,-118.242367
1441,49.188972,-122.603944
1442,38.606525,-121.475129
1443,40.843274,-81.9376854
1444,37.760972,-122.436797
1445,43.09245,-78.94604
1446,32.30381983,-90.17136633
1447,33.856144,-84.2090709
1448,44.809548,-81.159318
1449,33.85504,-84.212311
1450,33.8559173,-84.2091964
1451,28.42112118,-81.57874346
1452,40.7453498,-73.6526063
1453,35.22248,-80.83755
1454,37.759493,-122.428526
1455,32.52266273,-84.95963573
1456,39.782151,-86.044295
1457,39.72968312,-121.8447733
1458,45.7136829,-87.0880847
1459,33.8155756,-84.407661
1460,40.7109,-74.3118
1461,40.74933773,-74.02437687
1462,39.967515,-83.010689
1463,43.5499492,-96.7298065
1464,33.0422204,-97.0238989
1465,34.1445,-118.2567
1466,38.857264,-104.7479442
1467,39.1578,-120.056434
1468,25.759444,-80.400412
1469,38.894157,-104.804611
1470,40.15783,-89.4074963
1471,25.754841,-80.420928
1472,40.7549328,-73.9714583
1473,38.8571345,-104.7183694
1474,43.8214094,-79.06252
1475,40.0705116,-75.438573
1476,32.518999,-96.939173
1477,41.9781094,-91.5886966
1478,38.870529,-104.715608
1479,38.845883,-104.755604
1480,30.24833,-81.5355
1481,37.4283877,-122.1431068
1482,41.723733,-88.048547
1483,41.695903,-88.289988
1484,37.771584,-122.405166
1485,38.074809,-78.499964
1486,41.627209,-73.922616
1487,40.7192648,-73.9858809
1488,33.731506,-117.785479
1489,40.7225314,-73.9876631
1490,40.073351,-83.122795
1491,41.88865265,-87.78698444
1492,40.6833079,-73.967068
1493,35.899629,-78.652219
1494,41.64364,-82.800995
1495,43.6551622,-79.4188138
1496,40.7804496,-73.950089
1497,39.9858562,-75.3084909
1498,44.1118,-70.224699
1499,40.613622,-111.857483
1500,41.2554475,-95.9316056
1501,41.108136,-85.147017
1502,30.36371,-89.406308
1503,46.739928,-92.168291
1504,40.377346,-105.496178
1505,34.107094,-117.682524
1506,43.0609994,-70.7940129
1507,36.1139713,-115.1465135
1508,35.65166667,-80.455
1509,33.020993,-117.082359
1510,34.246735,-77.881805
1511,47.6691,-122.332
1512,41.7424444,-72.6726063
1513,30.232038,-97.795278
1514,32.8184661,-96.9166682
1515,34.051995,-84.227965
1516,40.49439,-80.03527
1517,42.52661723,-83.10570359
1518,42.91586072,-78.87106419
1519,33.080773,-83.226572
1520,41.8786983,-87.6322455
1521,38.76240158,-90.45510101
1522,28.3642216,-82.189814
1523,25.703493,-80.295261
1524,39.748644,-86.091284
1525,39.7753711,-86.0405643
1526,37.7840779,-122.4014305
1527,39.1692559,-84.6372617
1528,38.3300769,-104.743304
1529,35.8917385,-94.9772376
1530,35.919386,-94.974869
1531,35.9153991,-94.9611244
1532,33.925104,-117.873642
1533,27.23873377,-80.27020633
1534,27.226164,-80.3719179
1535,41.27934158,-72.94077516
1536,38.7321,-83.0026
1537,40.1385169,-79.8476106
1538,45.3347103,-118.057179
1539,38.6428829,-90.3336163
1540,42.4996386,-89.0349843
1541,39.390853,-76.528733
1542,44.23408,-79.4498429
1543,43.072658,-89.423041
1544,32.6612149,-117.0836085
1545,41.933784,-87.653729
1546,39.1826678,-77.2641764
1547,44.730629,-93.151857
1548,39.023608,-77.385597
1549,42.3579,-71.0653
1550,38.707273,-122.048686
1551,28.2236937,-82.679328
1552,28.0378063,-82.5417067
1553,39.557024,-75.880285
1554,28.0080774,-82.6128365
1555,40.8641146,-76.5469936
1556,27.981689,-82.569355
1557,40.099677,-74.935509
1558,34.8155192,-86.6863866
1559,36.676639,-121.659731
1560,34.7194747,-86.5922943
1561,44.9483754,-93.2139892
1562,40.915054,-73.847539
1563,40.658801,-74.1063776
1564,42.9601113,-78.7573591
1565,37.96059,-87.57207
1566,36.014103,-115.16972
1567,41.905145,-71.440802
1568,43.7599294,-79.2253658
1569,33.85209842,-98.50067139
1570,33.865107,-98.495187
1571,37.36712168,-121.8493223
1572,35.1165019,-106.534036
1573,29.804121,-95.416819
1574,42.57808,-71.99058
1575,28.4411875,-81.4703639
1576,28.442829,-81.401698
1577,28.54315102,-81.74284637
1578,39.068213,-77.26378
1579,39.157737,-77.174285
1580,27.766078,-82.768445
1581,40.043046,-86.816403
1582,40.7373049,-73.4195549
1583,39.327677,-84.369468
1584,36.3662,-94.2214
1585,42.10668413,-70.93444526
1586,36.18804,-82.37339
1587,37.0270194,-88.6707138
1588,37.31710338,-122.0300388
1589,35.3617009,-80.6621289
1590,26.131177,-80.404393
1591,33.9184216,-118.3958222
1592,39.917473,-75.3478767
1593,27.41061,-82.548415
1594,26.941698,-80.192712
1595,44.854924,-93.2420213
1596,40.66078259,-73.99403572
1597,25.842504,-80.197405
1598,40.1753596,-74.0321184
1599,42.5449019,-83.2847551
1600,43.8238862,-79.4262127
1601,40.21011383,-74.08643246
1602,36.207515,-115.268527
1603,42.353771,-71.158241
1604,33.9962429,-84.5071935
1605,43.86156905,-79.38114524
1606,29.8684113,-81.3200665
1607,45.5163451,-73.5580996
1608,29.895987,-81.312264
1609,43.040486,-87.93517
1610,29.92473766,-81.4131546
1611,41.6536928,-87.5362387
1612,33.7792672,-84.4091079
1613,32.8118405,-96.79873466
1614,32.6681626,-117.0969264
1615,42.11551083,-85.353899
1616,33.754683,-84.3706914
1617,41.6686,-70.1103
1618,38.84795523,-77.11066604
1619,37.781265,-122.393229
1620,34.15881,-118.262176
1621,39.0926822,-84.50256586
1622,25.92038371,-80.29750586
1623,44.1012198,-79.6230521
1624,35.7329409,-79.464271
1625,38.9688837,-104.7838066
1626,40.6691999,-74.2666
1627,33.98532452,-118.3944654
1628,31.5891511,-90.45582533
1629,36.15769684,-115.309453
1630,38.98360669,-76.54109359
1631,35.5880011,-97.5671643
1632,39.003691,-94.220126
1633,39.2470402,-94.6527983
1634,27.94326085,-82.50831932
1635,35.2092702,-87.06294894
1636,45.54253969,-94.22069192
1637,43.4905533,-80.5391628
1638,36.1445256,-80.3004455
1639,45.5796997,-73.5448563
1640,42.3425602,-72.5835219
1641,43.8940359,-78.8790425
1642,33.8802737,-118.1252261
1643,33.5732933,-117.633173
1644,34.235739,-119.0218766
1645,44.55894937,-80.48129082
1646,32.73281561,-117.1959686
1647,41.920554,-87.6934406
1648,36.239045,-86.533696
1649,40.000312,-82.9986764
1650,41.6318305,-83.4821995
1651,37.3278294,-121.9658491
1652,32.8947733,-97.2687397
1653,42.3427,-71.1001
1654,39.276126,-123.780213
1655,32.8994849,-97.2895415
1656,40.8803017,-73.9071874
1657,42.1524183,-72.5846437
1658,39.51996605,-104.7634363
1659,44.9395439,-93.2523152
1660,40.8136263,-96.7009182
1661,39.5203633,-104.7635651
1662,42.9576943,-87.9707188
1663,43.804738,-90.0699436
1664,43.7940217,-90.0897789
1665,38.2026297,-85.6831847
1666,33.0646398,-117.3007595
1667,39.2803924,-76.5747068
1668,38.580957,-121.486704
1669,38.58153231,-121.4857328
1670,49.3086359,-123.0404984
1671,47.81332744,-122.3865795
1672,40.6276265,-74.9218238
1673,29.9232364,-90.0881967
1674,43.0758728,-89.3266677
1675,29.7368629,-95.5710199
1676,44.7929655,-91.5006851
1677,30.6106356,-96.3509429
1678,36.027082,-83.921871
1679,34.41542463,-118.4746313
1680,38.4211269,-82.4490931
1681,42.5570392,-71.7714986
1682,30.6106356,-96.3509429
1683,30.6106356,-96.3509429
1684,37.603982,-120.969609
1685,37.638064,-120.758781
1686,40.1779973,-85.7287269
1687,35.202006,-80.843683
1688,38.885987,-77.020902
1689,29.632566,-95.592828
1690,41.054911,-73.535775
1691,33.775322,-84.074586
1692,40.3441768,-74.3081443
1693,33.84147,-84.132305
1694,33.781001,-118.102149
1695,42.75236,-71.46141
1696,41.5921091,-88.0232762
1697,46.5371183,-80.9077087
1698,44.510741,-88.031003
1699,37.761002,-122.436322
1700,37.7651407,-122.4317697
1701,35.91136,-94.97265
1702,37.7608342,-122.4361807
1703,42.1068,-72.5992
1704,37.7659,-122.431
1705,37.7942088,-122.251881
1706,40.445882,-80.203683
1707,35.95716608,-83.92537594
1708,44.0225532,-92.4639963
1709,43.0172119,-81.2405503
1710,44.0225471,-92.4652015
1711,41.13519516,-73.85996819
1712,37.638064,-120.758781
1713,36.5458878,-119.3959719
1714,36.84071719,-76.11328125
1715,31.57970536,-90.46116829
1716,42.426454,-83.964415
1717,43.6712411,-79.4233735
1718,36.584416,-121.890821
1719,30.3795358,-97.8851572
1720,43.641166,-79.377243
1721,40.6562,-73.6716
1722,45.5500896,-73.5413543
1723,35.139264,-119.455933
1724,43.65026,-79.385384
1725,31.24487469,-90.47813058
1726,33.65723202,-118.0016774
1727,33.693712,-117.9547
1728,35.30532386,-119.6230835
1729,33.796642,-84.3695068
1730,35.14001988,-119.4596672
1731,33.80400618,-118.1765842
1732,35.30510934,-119.623282
1733,33.65842422,-117.9720497
1734,33.65292303,-118.0062103
1735,42.706157,-87.792219
1736,43.7350475,-79.4198785
1737,47.609483,-122.333946
1738,29.353544,-98.441774
1739,40.8284674,-73.4139481
1740,33.935296,-118.130298
1741,34.87161962,-82.25412369
1742,43.216539,-86.2895981
1743,47.046308,-122.86908
1744,47.674376,-122.353672
1745,43.224459,-86.2715795
1746,33.865596,-118.202803
1747,40.5985,-74.2844
1748,41.05503593,-73.552351
1749,41.503752,-81.689176
1750,29.595282,-95.622676
1751,33.762066,-117.835383
1752,37.3757292,-122.1160174
1753,41.831888,-71.385705
1754,47.668848,-122.206743
1755,30.30457662,-97.7703166
1756,35.7293034,-77.949577
1757,33.7778694,-84.4088186
1758,45.57662,-73.6003633
1759,32.873523,-117.214761
1760,29.742579,-95.396501
1761,29.861904,-95.695536
1762,29.740258,-95.435379
1763,29.755327,-95.370364
1764,38.885496,-76.996461
1765,40.6564,-74.304
1766,29.748328,-95.399839
1767,41.05288,-73.541998
1768,47.598357,-122.299805
1769,37.8121459,-122.2661951
1770,39.166845,-86.521658
1771,40.58345286,-111.8851519
1772,40.581367,-111.880045
1773,39.950238,-75.166724
1774,47.706136,-122.207194
1775,34.437311,-118.532297
1776,40.6081742,-111.8722089
1777,47.65272,-122.358542
1778,39.944908,-75.177139
1779,40.6789013,-73.4479385
1780,41.65101403,-83.53716373
1781,41.7708096,-83.6265914
1782,40.57996538,-111.8702602
1783,39.153847,-76.7429207
1784,38.8831539,-76.9918495
1785,33.824259,-117.86476
1786,43.202284,-77.496662
1787,42.46028,-83.136793
1788,40.6696336,-78.2356906
1789,40.8306804,-96.7070826
1790,29.3873893,-100.9057554
1791,47.63970908,-122.4006343
1792,35.217599,-80.68622
1793,40.685461,-78.2407906
1794,37.686417,-122.125133
1795,34.15222978,-117.933898
1796,37.944667,-122.535244
1797,40.770897,-73.40822
1798,33.5424426,-117.637617
1799,35.92464453,-79.05375481
1800,37.788554,-122.436916
1801,34.072698,-117.9848463
1802,41.12532,-78.7464066
1803,40.760091,-73.991789
1804,33.988155,-81.244998
1805,44.2068928,-79.4677377
1806,44.3867852,-79.7018114
1807,43.039444,-87.909762
1808,43.41184404,-70.59325218
1809,44.2427777,-79.4768082
1810,33.0307506,-80.1816984
1811,34.439752,-119.761259
1812,31.25746797,-90.48017442
1813,44.460348,-73.179536
1814,38.557548,-121.427462
1815,34.126309,-117.575821
1816,40.8138278,-81.9294477
1817,36.7477302,-95.9781228
1818,40.843274,-81.9376854
1819,31.540885,-97.115295
1820,45.425943,-75.6923287
1821,40.754572,-73.975625
1822,44.08228287,-123.041296
1823,45.499586,-73.705295
1824,33.8427859,-84.255471
1825,45.5862545,-73.5895337
1826,33.8631351,-84.2321666
1827,37.7712585,-122.4371044
1828,47.746749,-121.982077
1829,35.899081,-78.89832
1830,34.165189,-118.3599
1831,33.794446,-84.386801
1832,39.293405,-94.714167
1833,28.41949695,-81.581195
1834,33.813232,-84.392636
1835,42.040417,-88.034606
1836,33.9007119,-118.336345
1837,44.9483332,-93.2530464
1838,36.54565,-119.397431
1839,34.0976,-83.7516
1840,30.379272,-97.892902
1841,36.807294,-119.846588
1842,37.759079,-122.428998
1843,28.668365,-81.330945
1844,31.769693,-106.485651
1845,38.6639007,-121.228855
1846,40.129281,-75.396962
1847,36.807294,-119.846588
1848,44.09153,-123.168059
1849,32.83914,-96.96996
1850,39.5951273,-104.8908782
1851,40.74950029,-74.02489185
1852,34.026355,-84.642154
1853,44.043509,-123.093096
1854,40.7496628,-74.0249777
1855,37.776398,-122.425264
1856,34.064887,-118.376597
1857,43.5424509,-96.7282539
1858,35.7451409,-78.6761439
1859,43.030074,-76.012798
1860,33.6283191,-117.9086494
1861,43.7091888,-74.9753963
1862,26.1089473,-80.3769999
1863,29.74658,-95.415325
1864,40.732987,-73.180328
1865,39.133517,-84.435789
1866,33.1069952,-96.8557813
1867,33.095445,-96.893087
1868,47.6129274,-122.3062342
1869,47.450655,-122.295427
1870,43.4482156,-79.7581813
1871,40.762018,-73.988002
1872,40.7538157,-73.9743606
1873,40.7538157,-73.9743606
1874,41.938118,-87.666989
1875,41.93908,-87.669056
1876,39.720042,-104.9497772
1877,49.27851465,-122.9126036
1878,41.895106,-87.635858
1879,37.5330536,-77.4279194
1880,39.3329689,-82.9820485
1881,47.677327,-116.787737
1882,40.56079,-74.545625
1883,38.86661119,-77.2259903
1884,35.0951096,-80.9315019
1885,33.8317973,-111.9347289
1886,34.039042,-84.05384
1887,44.71520877,-79.98111248
1888,41.31162976,-72.92243958
1889,40.19334802,-76.17516518
1890,29.4153333,-95.2834238
1891,42.91425781,-85.57748795
1892,40.6222335,-74.0272891
1893,41.1466438,-73.4949238
1894,34.2446881,-77.8574743
1895,38.90633,-77.02961
1896,36.0748148,-86.6342166
1897,45.4182539,-75.6997827
1898,41.3848528,-81.1855413
1899,32.599326,-85.486873
1900,42.2300461,-85.6015024
1901,42.2205884,-85.5358774
1902,45.5670857,-73.9073827
1903,38.575435,-121.482668
1904,27.9433272,-82.50820398
1905,41.4006773,-81.9909684
1906,41.475022,-81.895679
1907,43.031885,-87.9086559
1908,42.91472925,-78.76163006
1909,38.35596894,-77.50879091
1910,32.710348,-94.203778
1911,35.154933,-106.640253
1912,40.7307243,-84.0625977
1913,28.3463287,-81.4198395
1914,39.51362614,-84.26923513
1915,33.4772987,-81.9664754
1916,42.179756,-71.1898609
1917,39.541475,-104.906364
1918,40.010703,-83.059851
1919,36.959529,-120.060112
1920,43.644927,-79.523989
1921,34.2583213,-118.7074093
1922,40.9181262,-73.8251762
1923,44.978282,-93.2724212
1924,44.9371597,-92.95274734
1925,39.14239347,-84.39314783
1926,35.125788,-106.585527
1927,35.107677,-106.551666
1928,35.125788,-106.585527
1929,42.3475591,-71.247107
1930,42.655178,-71.128593
1931,40.73447832,-74.16385174
1932,40.6559954,-74.3031
1933,39.7624,-105.036
1934,40.219445,-74.093857
1935,42.786083,-78.8122719
1936,40.57973722,-111.8362713
1937,43.0722631,-89.4117205
1938,36.778261,-119.4179324
1939,25.878737,-80.330354
1940,40.8255784,-73.9492079
